Id,Probability
65713,0.39306805
65714,0.22370543
65715,0.90139294
65716,0.13684137
65717,0.089376405
65718,0.08916801
65719,0.05518084
65720,0.17911085
65721,0.17295633
65722,0.3649294
65723,0.65564007
65724,0.019326342
65725,0.21733767
65726,0.5479764
65727,0.23653165
65728,0.17387632
65729,0.023719778
65730,0.24065347
65731,0.38604292
65732,0.25844178
65733,0.8573588
65734,0.022104768
65735,0.057685185
65736,0.38513654
65737,0.59167105
65738,0.41417387
65739,0.03979061
65740,0.07567571
65741,0.107789256
65742,0.31571743
65743,0.1584515
65744,0.0382432
65745,0.71851754
65746,0.050066646
65747,0.09967016
65748,0.84233975
65749,0.029895598
65750,0.46429104
65751,0.05494717
65752,0.29054528
65753,0.07903327
65754,0.14872119
65755,0.27836132
65756,0.14726232
65757,0.10329718
65758,0.18495758
65759,0.3623016
65760,0.12570459
65761,0.015052594
65762,0.13699484
65763,0.039011426
65764,0.05701994
65765,0.086700894
65766,0.15829252
65767,0.4589068
65768,0.22915071
65769,0.34368697
65770,0.10686321
65771,0.045509804
65772,0.28020334
65773,0.97726876
65774,0.1647355
65775,0.8607048
65776,0.49524158
65777,0.57931215
65778,0.034604844
65779,0.2838866
65780,0.17976825
65781,0.067133754
65782,0.038531244
65783,0.012508127
65784,0.80599856
65785,0.09097285
65786,0.116046526
65787,0.10688947
65788,0.025975171
65789,0.069821015
65790,0.030034214
65791,0.8597026
65792,0.13773115
65793,0.03425679
65794,0.03144364
65795,0.12026256
65796,0.1278578
65797,0.0324496
65798,0.110286534
65799,0.8116175
65800,0.4173627
65801,0.059875615
65802,0.16238832
65803,0.16659002
65804,0.20033495
65805,0.027114563
65806,0.038327035
65807,0.9773581
65808,0.32206225
65809,0.061592083
65810,0.044286307
65811,0.282171
65812,0.5993422
65813,0.14890894
65814,0.95033836
65815,0.08111484
65816,0.078313105
65817,0.051118564
65818,0.06633693
65819,0.25097397
65820,0.22680314
65821,0.7788735
65822,0.09484577
65823,0.14935508
65824,0.26176268
65825,0.15775476
65826,0.7849287
65827,0.5289467
65828,0.79021096
65829,0.12915169
65830,0.45536175
65831,0.4101197
65832,0.061808288
65833,0.10021927
65834,0.082199484
65835,0.9583711
65836,0.304174
65837,0.13505007
65838,0.044410888
65839,0.56992203
65840,0.07064337
65841,0.14383906
65842,0.1443593
65843,0.050265115
65844,0.057763293
65845,0.08930412
65846,0.042914238
65847,0.24087316
65848,0.29767814
65849,0.10149241
65850,0.028655762
65851,0.31342697
65852,0.032404806
65853,0.85411686
65854,0.07051777
65855,0.056283385
65856,0.04486334
65857,0.27861288
65858,0.053373244
65859,0.46113452
65860,0.3793042
65861,0.8270411
65862,0.052449707
65863,0.08330463
65864,0.16527507
65865,0.039126012
65866,0.115016475
65867,0.025950782
65868,0.11684035
65869,0.04592033
65870,0.029051477
65871,0.025927534
65872,0.3446671
65873,0.1532118
65874,0.13462402
65875,0.5637453
65876,0.20798518
65877,0.06293138
65878,0.06212069
65879,0.3283882
65880,0.011097595
65881,0.9456415
65882,0.1616449
65883,0.043150414
65884,0.3202393
65885,0.022526013
65886,0.14326674
65887,0.20655186
65888,0.54218614
65889,0.09011339
65890,0.5767671
65891,0.13312052
65892,0.2550784
65893,0.18255082
65894,0.8476453
65895,0.04184051
65896,0.097154915
65897,0.013678723
65898,0.08167791
65899,0.07997796
65900,0.086932726
65901,0.79416466
65902,0.15953028
65903,0.12009862
65904,0.20139429
65905,0.04065152
65906,0.11488086
65907,0.6370291
65908,0.38031244
65909,0.15721631
65910,0.037280034
65911,0.045979533
65912,0.748914
65913,0.8085241
65914,0.049729973
65915,0.053260837
65916,0.35280532
65917,0.27232537
65918,0.5460832
65919,0.88685894
65920,0.024147576
65921,0.054045334
65922,0.945638
65923,0.30087066
65924,0.023269469
65925,0.054705113
65926,0.7819662
65927,0.07458926
65928,0.051249437
65929,0.082764864
65930,0.34362787
65931,0.23719725
65932,0.088141
65933,0.31250823
65934,0.12289166
65935,0.009935809
65936,0.4087321
65937,0.9696973
65938,0.10715136
65939,0.28782472
65940,0.23395662
65941,0.21815397
65942,0.11709597
65943,0.14273027
65944,0.19487958
65945,0.07641224
65946,0.48376885
65947,0.027188031
65948,0.12973943
65949,0.80864215
65950,0.1272808
65951,0.15270017
65952,0.026262356
65953,0.027023597
65954,0.13382852
65955,0.7032553
65956,0.054319926
65957,0.046211056
65958,0.6456986
65959,0.55858856
65960,0.034635056
65961,0.10152762
65962,0.07998565
65963,0.88583595
65964,0.46695185
65965,0.2803712
65966,0.022051167
65967,0.05623951
65968,0.25560713
65969,0.07041532
65970,0.12451877
65971,0.027673882
65972,0.1782935
65973,0.017114643
65974,0.82331717
65975,0.58791554
65976,0.4490865
65977,0.11534208
65978,0.09548615
65979,0.060486484
65980,0.0700273
65981,0.09844304
65982,0.56293887
65983,0.020232769
65984,0.100982144
65985,0.1383759
65986,0.2662216
65987,0.02874327
65988,0.27996686
65989,0.037067942
65990,0.029371798
65991,0.415759
65992,0.046033233
65993,0.010006846
65994,0.31938744
65995,0.23726128
65996,0.033391856
65997,0.075805746
65998,0.07026282
65999,0.13205859
66000,0.15711278
66001,0.21764429
66002,0.5058704
66003,0.9374879
66004,0.5199236
66005,0.48296964
66006,0.48070595
66007,0.08542047
66008,0.02587624
66009,0.949231
66010,0.12036197
66011,0.07284457
66012,0.017531062
66013,0.06513613
66014,0.0643521
66015,0.045841135
66016,0.12656267
66017,0.11016574
66018,0.3753084
66019,0.03807269
66020,0.08206859
66021,0.0866536
66022,0.09464911
66023,0.28678373
66024,0.034915365
66025,0.9596589
66026,0.044427294
66027,0.114754386
66028,0.25681472
66029,0.45309713
66030,0.07531331
66031,0.015484359
66032,0.016766267
66033,0.34122214
66034,0.8920783
66035,0.08735723
66036,0.38459742
66037,0.67089957
66038,0.17469959
66039,0.0600232
66040,0.10647476
66041,0.24539796
66042,0.17308897
66043,0.94971365
66044,0.34421846
66045,0.81254506
66046,0.08710415
66047,0.067837104
66048,0.018181851
66049,0.09337152
66050,0.118030034
66051,0.81143135
66052,0.11318882
66053,0.70040107
66054,0.043471903
66055,0.030436892
66056,0.24859843
66057,0.40118545
66058,0.8686688
66059,0.5286591
66060,0.454956
66061,0.48417842
66062,0.11568758
66063,0.50141186
66064,0.04206433
66065,0.084244646
66066,0.10890955
66067,0.92683166
66068,0.20118144
66069,0.19564195
66070,0.08143418
66071,0.1360012
66072,0.20720254
66073,0.18237233
66074,0.057010718
66075,0.23579688
66076,0.17863457
66077,0.22478881
66078,0.15145305
66079,0.07494771
66080,0.021364724
66081,0.849187
66082,0.18213634
66083,0.028140686
66084,0.03319473
66085,0.12136156
66086,0.22609824
66087,0.10810063
66088,0.4177182
66089,0.058044847
66090,0.08270096
66091,0.25259325
66092,0.14759262
66093,0.7427262
66094,0.96254724
66095,0.2222857
66096,0.024017094
66097,0.06177976
66098,0.22081223
66099,0.589843
66100,0.19790538
66101,0.092981465
66102,0.13261841
66103,0.040715147
66104,0.14780982
66105,0.59520346
66106,0.20800762
66107,0.30899656
66108,0.070651375
66109,0.90082985
66110,0.023658633
66111,0.3160649
66112,0.2655601
66113,0.13379923
66114,0.022730645
66115,0.046901047
66116,0.113951124
66117,0.08039751
66118,0.08173951
66119,0.12594578
66120,0.41781878
66121,0.90637064
66122,0.024272041
66123,0.82388437
66124,0.15611239
66125,0.34458828
66126,0.63130414
66127,0.16389115
66128,0.06453877
66129,0.17123097
66130,0.055199396
66131,0.26712662
66132,0.34039134
66133,0.98182213
66134,0.31900877
66135,0.2554965
66136,0.37113675
66137,0.38286287
66138,0.45432097
66139,0.03360065
66140,0.050641447
66141,0.02715253
66142,0.083741285
66143,0.115302265
66144,0.07327812
66145,0.09795045
66146,0.06472204
66147,0.9084917
66148,0.02424808
66149,0.011290501
66150,0.269226
66151,0.034882326
66152,0.68493676
66153,0.7180986
66154,0.2433947
66155,0.03159024
66156,0.01526813
66157,0.08406223
66158,0.019111304
66159,0.71636105
66160,0.11392811
66161,0.25918078
66162,0.18000326
66163,0.29419988
66164,0.026586609
66165,0.279489
66166,0.18693748
66167,0.20106857
66168,0.018094057
66169,0.78247184
66170,0.04989905
66171,0.35995004
66172,0.046079814
66173,0.018093599
66174,0.12239725
66175,0.14235339
66176,0.13488542
66177,0.2128845
66178,0.90113056
66179,0.65486264
66180,0.7456779
66181,0.25851136
66182,0.5642892
66183,0.10849763
66184,0.17833
66185,0.021415146
66186,0.036224093
66187,0.2534659
66188,0.05991437
66189,0.10386295
66190,0.1515831
66191,0.42092663
66192,0.029638967
66193,0.12737726
66194,0.04640392
66195,0.49093488
66196,0.34874558
66197,0.26407206
66198,0.28111896
66199,0.3215375
66200,0.21084104
66201,0.101524904
66202,0.32326916
66203,0.046476487
66204,0.112936124
66205,0.45763776
66206,0.041252255
66207,0.15313871
66208,0.22606021
66209,0.13611667
66210,0.28129116
66211,0.062430855
66212,0.11410653
66213,0.07535054
66214,0.4402767
66215,0.97024685
66216,0.4434927
66217,0.15850452
66218,0.56522435
66219,0.70949394
66220,0.020136248
66221,0.06381551
66222,0.21855287
66223,0.5782701
66224,0.07199019
66225,0.436784
66226,0.109650716
66227,0.7847787
66228,0.10650378
66229,0.09602114
66230,0.06236128
66231,0.1271672
66232,0.4861179
66233,0.062190536
66234,0.27817228
66235,0.008445619
66236,0.030268628
66237,0.04773945
66238,0.17906928
66239,0.30437902
66240,0.050182093
66241,0.345148
66242,0.24853097
66243,0.17081411
66244,0.44685507
66245,0.024945306
66246,0.23450752
66247,0.24501412
66248,0.02915581
66249,0.1124581
66250,0.14441247
66251,0.033599522
66252,0.062429152
66253,0.13653013
66254,0.12818503
66255,0.06358278
66256,0.015186353
66257,0.45833656
66258,0.16482612
66259,0.019562459
66260,0.34564662
66261,0.13875501
66262,0.55334365
66263,0.25957313
66264,0.061377857
66265,0.042480588
66266,0.40559754
66267,0.013266183
66268,0.07796311
66269,0.17132613
66270,0.13053243
66271,0.12799132
66272,0.03361796
66273,0.07623069
66274,0.10272728
66275,0.18490444
66276,0.047617447
66277,0.8529602
66278,0.06489062
66279,0.51926064
66280,0.022563364
66281,0.070885025
66282,0.84982663
66283,0.06579921
66284,0.07403869
66285,0.02809678
66286,0.12794736
66287,0.52053386
66288,0.41537842
66289,0.17248781
66290,0.14202987
66291,0.021865234
66292,0.029670654
66293,0.85275066
66294,0.029431656
66295,0.03052749
66296,0.0754279
66297,0.4745912
66298,0.084889576
66299,0.21844114
66300,0.27785805
66301,0.27139807
66302,0.020181688
66303,0.13859929
66304,0.07934055
66305,0.41259152
66306,0.27261484
66307,0.117869705
66308,0.89505494
66309,0.2912015
66310,0.19325188
66311,0.19470955
66312,0.1772241
66313,0.013538299
66314,0.6895778
66315,0.08410634
66316,0.8002333
66317,0.031632632
66318,0.8002931
66319,0.20589745
66320,0.09047317
66321,0.024487484
66322,0.05535785
66323,0.482989
66324,0.077501714
66325,0.12530068
66326,0.033949874
66327,0.9563389
66328,0.60363686
66329,0.010110611
66330,0.5360239
66331,0.04179215
66332,0.3374812
66333,0.23293391
66334,0.025802806
66335,0.019046662
66336,0.012447274
66337,0.029293181
66338,0.021203503
66339,0.08714973
66340,0.085697904
66341,0.41577268
66342,0.015617192
66343,0.015305412
66344,0.045694966
66345,0.53419286
66346,0.111174114
66347,0.3496619
66348,0.13211626
66349,0.06063334
66350,0.97969145
66351,0.070753016
66352,0.75630516
66353,0.093981534
66354,0.11533518
66355,0.11269863
66356,0.8359991
66357,0.8291515
66358,0.18590398
66359,0.5863756
66360,0.6473072
66361,0.20612362
66362,0.1903628
66363,0.021028254
66364,0.17655727
66365,0.1098788
66366,0.14576064
66367,0.03500433
66368,0.034105703
66369,0.037301324
66370,0.2868117
66371,0.13892156
66372,0.1346504
66373,0.111890025
66374,0.006514644
66375,0.019702116
66376,0.111377485
66377,0.036742963
66378,0.26017183
66379,0.4681561
66380,0.47767982
66381,0.5133048
66382,0.071286075
66383,0.048201814
66384,0.5094424
66385,0.73934996
66386,0.05403651
66387,0.096600376
66388,0.24502015
66389,0.031862732
66390,0.042538602
66391,0.40191367
66392,0.42400697
66393,0.04496509
66394,0.046630915
66395,0.12995793
66396,0.04748008
66397,0.10700146
66398,0.05332456
66399,0.19323862
66400,0.17987604
66401,0.037251938
66402,0.9554406
66403,0.052927062
66404,0.90303516
66405,0.07362332
66406,0.51064706
66407,0.09770113
66408,0.7326994
66409,0.88601255
66410,0.6856546
66411,0.7907558
66412,0.07132678
66413,0.21491534
66414,0.24001487
66415,0.3261346
66416,0.64898634
66417,0.5568922
66418,0.20218717
66419,0.17222789
66420,0.19057624
66421,0.29339057
66422,0.15432525
66423,0.026414266
66424,0.17153513
66425,0.0897494
66426,0.41072303
66427,0.22350802
66428,0.031388562
66429,0.08499011
66430,0.021739606
66431,0.09713791
66432,0.18028516
66433,0.073686264
66434,0.043792292
66435,0.10941261
66436,0.88255566
66437,0.034073334
66438,0.4137474
66439,0.3802621
66440,0.08633779
66441,0.14990582
66442,0.045546647
66443,0.4498196
66444,0.19340277
66445,0.32947868
66446,0.019908927
66447,0.26496658
66448,0.042027626
66449,0.24986877
66450,0.16089971
66451,0.09532621
66452,0.02075188
66453,0.049362555
66454,0.026177403
66455,0.025144683
66456,0.5236872
66457,0.061788343
66458,0.0925017
66459,0.14741506
66460,0.013428584
66461,0.53090245
66462,0.87114674
66463,0.07849064
66464,0.04522007
66465,0.6106021
66466,0.068700776
66467,0.6124208
66468,0.21038935
66469,0.11501586
66470,0.014747448
66471,0.06670112
66472,0.2370827
66473,0.036631815
66474,0.76409495
66475,0.28606412
66476,0.07649069
66477,0.3587031
66478,0.053127583
66479,0.395162
66480,0.06325343
66481,0.6521683
66482,0.1459033
66483,0.2619006
66484,0.5853122
66485,0.19232239
66486,0.8817499
66487,0.134536
66488,0.9525109
66489,0.24965703
66490,0.019016728
66491,0.78352475
66492,0.7713988
66493,0.7917794
66494,0.08047593
66495,0.6615197
66496,0.13964571
66497,0.80097395
66498,0.6716637
66499,0.43967497
66500,0.33652848
66501,0.04760122
66502,0.09849923
66503,0.2054536
66504,0.054299906
66505,0.032167006
66506,0.9475578
66507,0.654163
66508,0.25159594
66509,0.04459903
66510,0.042650245
66511,0.5695437
66512,0.27307263
66513,0.15937193
66514,0.8472146
66515,0.055842385
66516,0.07495523
66517,0.04899267
66518,0.29302272
66519,0.055780932
66520,0.42867064
66521,0.012410004
66522,0.031125942
66523,0.17435887
66524,0.029007163
66525,0.059905373
66526,0.11348913
66527,0.040110283
66528,0.0058890306
66529,0.13648516
66530,0.6090314
66531,0.22660336
66532,0.15416731
66533,0.21417667
66534,0.3285269
66535,0.0298644
66536,0.17962293
66537,0.096266195
66538,0.2012158
66539,0.07127636
66540,0.21577738
66541,0.2327778
66542,0.68419325
66543,0.8574195
66544,0.23398344
66545,0.016750954
66546,0.009810679
66547,0.021467686
66548,0.039143387
66549,0.03730494
66550,0.012422896
66551,0.30640057
66552,0.1685615
66553,0.7330086
66554,0.23604642
66555,0.26110366
66556,0.19271651
66557,0.2366132
66558,0.046927977
66559,0.038882446
66560,0.05595546
66561,0.09207656
66562,0.09693947
66563,0.013586405
66564,0.045734126
66565,0.33680478
66566,0.120872036
66567,0.83767885
66568,0.15456502
66569,0.107634924
66570,0.26266596
66571,0.2793608
66572,0.04534931
66573,0.14195633
66574,0.084384166
66575,0.77342254
66576,0.1383766
66577,0.7243816
66578,0.44925123
66579,0.3302417
66580,0.07186593
66581,0.012533756
66582,0.23463315
66583,0.05619145
66584,0.027165601
66585,0.39081097
66586,0.09895126
66587,0.08902668
66588,0.29912227
66589,0.14368169
66590,0.18531482
66591,0.5412419
66592,0.18782836
66593,0.31092167
66594,0.054100785
66595,0.08863863
66596,0.20376274
66597,0.20609842
66598,0.047309685
66599,0.092926264
66600,0.36662316
66601,0.5262325
66602,0.45469284
66603,0.055765804
66604,0.19902357
66605,0.033014152
66606,0.59313506
66607,0.02226798
66608,0.14602238
66609,0.44542694
66610,0.7218287
66611,0.09021851
66612,0.42579857
66613,0.06436959
66614,0.08680422
66615,0.060831167
66616,0.048739046
66617,0.038657732
66618,0.049863692
66619,0.115141116
66620,0.43825355
66621,0.04445231
66622,0.024578128
66623,0.9370738
66624,0.16662598
66625,0.03488934
66626,0.038919974
66627,0.26088816
66628,0.074771225
66629,0.05137896
66630,0.23518324
66631,0.030988593
66632,0.12789316
66633,0.20722155
66634,0.12722273
66635,0.19538216
66636,0.080325164
66637,0.10219402
66638,0.48883626
66639,0.072016224
66640,0.0577543
66641,0.25945246
66642,0.0778433
66643,0.9248324
66644,0.026455026
66645,0.05661517
66646,0.07545409
66647,0.11831269
66648,0.33584023
66649,0.5790508
66650,0.044412233
66651,0.29751068
66652,0.012189436
66653,0.088176966
66654,0.6752666
66655,0.12346676
66656,0.20401736
66657,0.26063186
66658,0.6246296
66659,0.072392605
66660,0.11553734
66661,0.021934122
66662,0.257902
66663,0.42488366
66664,0.041780524
66665,0.15678646
66666,0.20940895
66667,0.034313407
66668,0.108377516
66669,0.44795492
66670,0.213087
66671,0.24237762
66672,0.07098842
66673,0.7774163
66674,0.17750101
66675,0.073818855
66676,0.6553494
66677,0.16376819
66678,0.03303911
66679,0.7313706
66680,0.08290171
66681,0.20353976
66682,0.01999648
66683,0.04673934
66684,0.1760132
66685,0.03920293
66686,0.17794345
66687,0.26463467
66688,0.06434777
66689,0.061469305
66690,0.12617049
66691,0.6213978
66692,0.14814296
66693,0.07929745
66694,0.12796706
66695,0.09435859
66696,0.4840643
66697,0.2165175
66698,0.43476072
66699,0.05001288
66700,0.034188725
66701,0.5092684
66702,0.26431108
66703,0.031168321
66704,0.5021445
66705,0.28373888
66706,0.51986676
66707,0.08665844
66708,0.03575531
66709,0.46370807
66710,0.9118206
66711,0.17604822
66712,0.18505725
66713,0.18723637
66714,0.10244484
66715,0.05937302
66716,0.7185816
66717,0.037114438
66718,0.027538385
66719,0.07532334
66720,0.13471995
66721,0.06387064
66722,0.06960403
66723,0.1738696
66724,0.039661583
66725,0.1845709
66726,0.04416814
66727,0.20060098
66728,0.088208415
66729,0.04758985
66730,0.21333778
66731,0.24810222
66732,0.021013437
66733,0.17388374
66734,0.19477133
66735,0.76165605
66736,0.011326674
66737,0.13539584
66738,0.091550075
66739,0.21186279
66740,0.033626176
66741,0.16401052
66742,0.29673454
66743,0.08314645
66744,0.039243467
66745,0.1430127
66746,0.047399014
66747,0.13847159
66748,0.8345111
66749,0.139989
66750,0.24372192
66751,0.4409753
66752,0.14892565
66753,0.15821493
66754,0.05004164
66755,0.11369682
66756,0.091953024
66757,0.05315825
66758,0.26648006
66759,0.037593916
66760,0.44282886
66761,0.056600254
66762,0.036228806
66763,0.33125222
66764,0.07398028
66765,0.014843805
66766,0.058073223
66767,0.067156
66768,0.075939216
66769,0.31545782
66770,0.32271942
66771,0.08500689
66772,0.6830897
66773,0.06826771
66774,0.69052666
66775,0.27344784
66776,0.3057233
66777,0.2813243
66778,0.18484084
66779,0.7623295
66780,0.053353056
66781,0.078853846
66782,0.016465342
66783,0.2933268
66784,0.37117806
66785,0.1941342
66786,0.114281826
66787,0.48337445
66788,0.30691966
66789,0.0866262
66790,0.17762199
66791,0.025187915
66792,0.3003769
66793,0.046503183
66794,0.049899273
66795,0.37883675
66796,0.4657854
66797,0.27147546
66798,0.075914755
66799,0.7366851
66800,0.54119915
66801,0.31714344
66802,0.05066127
66803,0.12895736
66804,0.015646271
66805,0.22679335
66806,0.036137335
66807,0.08238711
66808,0.42589265
66809,0.34767494
66810,0.58705676
66811,0.07843104
66812,0.075305335
66813,0.096243456
66814,0.22212102
66815,0.35722876
66816,0.06742156
66817,0.1405134
66818,0.70838094
66819,0.24470292
66820,0.035049316
66821,0.3573675
66822,0.20163465
66823,0.84659505
66824,0.7614393
66825,0.028920902
66826,0.36727712
66827,0.95081097
66828,0.18654925
66829,0.05018632
66830,0.032379042
66831,0.70149326
66832,0.8314378
66833,0.3608797
66834,0.059205737
66835,0.45092237
66836,0.13717651
66837,0.8742745
66838,0.11052252
66839,0.80561006
66840,0.07057265
66841,0.24831103
66842,0.03148966
66843,0.11910478
66844,0.06819735
66845,0.02040915
66846,0.45170763
66847,0.0392592
66848,0.29294482
66849,0.86036175
66850,0.043979727
66851,0.42850676
66852,0.50465715
66853,0.16871023
66854,0.77349234
66855,0.14137174
66856,0.10309379
66857,0.2745266
66858,0.10868952
66859,0.11171761
66860,0.096464604
66861,0.05857869
66862,0.04508374
66863,0.14694917
66864,0.05199423
66865,0.19627474
66866,0.049827028
66867,0.020078955
66868,0.01649236
66869,0.11028906
66870,0.025653044
66871,0.015867349
66872,0.3844254
66873,0.6859652
66874,0.1374497
66875,0.05334421
66876,0.47474846
66877,0.05696467
66878,0.019739836
66879,0.029872615
66880,0.34193507
66881,0.037917808
66882,0.0184556
66883,0.31384102
66884,0.012835266
66885,0.02826014
66886,0.58878815
66887,0.20204376
66888,0.11468257
66889,0.1581473
66890,0.08789626
66891,0.14907174
66892,0.0469235
66893,0.052215785
66894,0.06126798
66895,0.04574195
66896,0.8329783
66897,0.021295248
66898,0.059660498
66899,0.09145955
66900,0.09488241
66901,0.4370736
66902,0.025484167
66903,0.85164344
66904,0.7026282
66905,0.20992008
66906,0.14070274
66907,0.03297411
66908,0.077247314
66909,0.019068463
66910,0.7845958
66911,0.12398244
66912,0.28133276
66913,0.39927477
66914,0.040565237
66915,0.048653655
66916,0.12899756
66917,0.08844325
66918,0.3941621
66919,0.044833157
66920,0.1290575
66921,0.06942155
66922,0.48934773
66923,0.022786617
66924,0.37118688
66925,0.024792446
66926,0.045435365
66927,0.8645566
66928,0.30665368
66929,0.03558806
66930,0.02267656
66931,0.4376567
66932,0.22988684
66933,0.06939356
66934,0.6887104
66935,0.0584807
66936,0.39916936
66937,0.16726394
66938,0.048229527
66939,0.016618634
66940,0.02701633
66941,0.69027466
66942,0.054000165
66943,0.037022468
66944,0.039598126
66945,0.13831699
66946,0.11298758
66947,0.02386743
66948,0.051178094
66949,0.84923095
66950,0.020147508
66951,0.8282785
66952,0.05202097
66953,0.11054177
66954,0.038366448
66955,0.13933112
66956,0.2768532
66957,0.89242184
66958,0.78088856
66959,0.9818009
66960,0.21740976
66961,0.051325448
66962,0.021419607
66963,0.28186977
66964,0.06780216
66965,0.09646002
66966,0.11259748
66967,0.014650618
66968,0.7222001
66969,0.014607081
66970,0.07735391
66971,0.02693686
66972,0.018617667
66973,0.107645735
66974,0.2869928
66975,0.9086208
66976,0.3670278
66977,0.29322064
66978,0.08090256
66979,0.04349574
66980,0.042772714
66981,0.1604097
66982,0.39732122
66983,0.061204776
66984,0.024324894
66985,0.16225193
66986,0.5707462
66987,0.10543792
66988,0.10834293
66989,0.18129882
66990,0.060633425
66991,0.054137494
66992,0.8456976
66993,0.2845732
66994,0.82866955
66995,0.34317392
66996,0.086643405
66997,0.14701647
66998,0.053945728
66999,0.036833163
67000,0.06255118
67001,0.6328078
67002,0.17557137
67003,0.009982104
67004,0.16776209
67005,0.025645202
67006,0.07029335
67007,0.0633947
67008,0.32343942
67009,0.19343033
67010,0.9588322
67011,0.032866422
67012,0.03791993
67013,0.023839578
67014,0.10532809
67015,0.01692628
67016,0.021088207
67017,0.036806226
67018,0.042512994
67019,0.07018837
67020,0.15363048
67021,0.1127244
67022,0.27734044
67023,0.6428921
67024,0.5960156
67025,0.02685245
67026,0.041457016
67027,0.1019496
67028,0.09006972
67029,0.03048028
67030,0.113438115
67031,0.59564084
67032,0.35312244
67033,0.02431445
67034,0.121888526
67035,0.91341424
67036,0.38014135
67037,0.0901855
67038,0.8628698
67039,0.8554441
67040,0.019824777
67041,0.25300255
67042,0.15024684
67043,0.07562972
67044,0.36906317
67045,0.33765572
67046,0.05493001
67047,0.009675656
67048,0.013513295
67049,0.014023458
67050,0.122225106
67051,0.05898583
67052,0.37045252
67053,0.47938913
67054,0.79901224
67055,0.13405928
67056,0.06636344
67057,0.06449749
67058,0.17475137
67059,0.13980567
67060,0.38625303
67061,0.23618971
67062,0.0851851
67063,0.5424245
67064,0.38073173
67065,0.7974926
67066,0.22732249
67067,0.19834623
67068,0.9618096
67069,0.035484187
67070,0.23864311
67071,0.23253548
67072,0.15997401
67073,0.073728666
67074,0.61251515
67075,0.3968607
67076,0.010666294
67077,0.2397006
67078,0.09641469
67079,0.025060458
67080,0.0824575
67081,0.2523005
67082,0.13803707
67083,0.12866364
67084,0.21868372
67085,0.21771912
67086,0.031352807
67087,0.3203099
67088,0.10155564
67089,0.02477369
67090,0.031710513
67091,0.41428587
67092,0.024250258
67093,0.35547656
67094,0.029519381
67095,0.13938943
67096,0.24656515
67097,0.11278278
67098,0.16839902
67099,0.18139285
67100,0.051107015
67101,0.16378166
67102,0.017276036
67103,0.017850244
67104,0.08519259
67105,0.46260473
67106,0.06690264
67107,0.21297872
67108,0.9916082
67109,0.3268015
67110,0.08443537
67111,0.056239836
67112,0.06927235
67113,0.07764296
67114,0.6786684
67115,0.1817906
67116,0.036319736
67117,0.8941894
67118,0.019796796
67119,0.02659662
67120,0.4681561
67121,0.28375167
67122,0.17266628
67123,0.29064843
67124,0.06913496
67125,0.9058074
67126,0.08410999
67127,0.07857826
67128,0.14791416
67129,0.16534871
67130,0.20232652
67131,0.02097802
67132,0.043269623
67133,0.021029223
67134,0.05573769
67135,0.36635968
67136,0.1505004
67137,0.059986513
67138,0.14657655
67139,0.9066716
67140,0.024843575
67141,0.031608745
67142,0.11914532
67143,0.051470425
67144,0.1475127
67145,0.91133046
67146,0.039357014
67147,0.071166754
67148,0.23554455
67149,0.10076813
67150,0.08991415
67151,0.06927696
67152,0.10639567
67153,0.2517977
67154,0.13356061
67155,0.27526137
67156,0.18505366
67157,0.11974907
67158,0.026354961
67159,0.13005584
67160,0.1593132
67161,0.31579468
67162,0.36309287
67163,0.17465837
67164,0.22238746
67165,0.050327696
67166,0.006956179
67167,0.35159504
67168,0.056598105
67169,0.117051706
67170,0.33393252
67171,0.1106183
67172,0.07997722
67173,0.24940306
67174,0.038525134
67175,0.12558468
67176,0.14666773
67177,0.10843167
67178,0.2828126
67179,0.045749485
67180,0.035146505
67181,0.11510698
67182,0.028491786
67183,0.06234097
67184,0.096062794
67185,0.059647113
67186,0.08589897
67187,0.5215199
67188,0.055200048
67189,0.03384962
67190,0.1098846
67191,0.09576588
67192,0.19004099
67193,0.21134952
67194,0.99273515
67195,0.20418067
67196,0.33480373
67197,0.111496836
67198,0.14754403
67199,0.04346983
67200,0.93750644
67201,0.061375745
67202,0.06640832
67203,0.033238996
67204,0.12002271
67205,0.06294136
67206,0.045329545
67207,0.10323713
67208,0.045698572
67209,0.24094419
67210,0.12473313
67211,0.029883584
67212,0.10459673
67213,0.7120745
67214,0.8588154
67215,0.049657676
67216,0.34936234
67217,0.09399217
67218,0.03389132
67219,0.15978771
67220,0.05254871
67221,0.29675913
67222,0.057090078
67223,0.010943736
67224,0.009621495
67225,0.13477091
67226,0.058487352
67227,0.02947595
67228,0.4269941
67229,0.022361303
67230,0.026401615
67231,0.8162778
67232,0.06633057
67233,0.56708705
67234,0.4007374
67235,0.08465654
67236,0.0144001115
67237,0.075450815
67238,0.5269857
67239,0.6231171
67240,0.15731947
67241,0.013519341
67242,0.22504605
67243,0.030348076
67244,0.22245294
67245,0.118101954
67246,0.058253117
67247,0.1072393
67248,0.11326098
67249,0.04700456
67250,0.045223888
67251,0.09051323
67252,0.14817116
67253,0.07597119
67254,0.038795702
67255,0.6496403
67256,0.14038697
67257,0.58591974
67258,0.056947764
67259,0.4529663
67260,0.17229213
67261,0.17014953
67262,0.4119012
67263,0.04719925
67264,0.32706493
67265,0.08263207
67266,0.08099651
67267,0.12357049
67268,0.51858765
67269,0.03242281
